ats,token,titulo,local,url,id,internal_job_id,disciplina_vini,ja_no_painel
teamtailor,gameboost,"Open application, Game Artists - Game Boost, Home of game gigs (Sweden, hybrid, remote)",,https://gameboost.teamtailor.com/jobs/2814432-open-application-game-artists-game-boost-home-of-game-gigs-sweden-hybrid-remote,34b48745-2e00-4c90-a439-65fa8006d931,,SIM,JA-FEITO
teamtailor,gigglebug,Open application!,,https://gigglebug.teamtailor.com/jobs/1838376-open-application,4b005480-04f5-4e68-9e2e-c2f45a2371be,,SIM,nova
teamtailor,pfx,General Application,,https://pfx.teamtailor.com/jobs/5428747-general-application,152dba53-7d74-426c-8d42-8eefec0e1b28,,SIM,JA-FEITO
teamtailor,starstable,Open Application,,https://starstable.teamtailor.com/jobs/244302-open-application,43ecbd23-7814-4074-9c78-e07d79d154b2,,SIM,nova
teamtailor,stunlocksstudios,Open Application,,https://stunlocksstudios.teamtailor.com/jobs/3257938-open-application,072dae12-bf65-4861-a2a1-77becf490573,,SIM,nova
teamtailor,tacticaladventures,Lead 3D Character Artist,,https://tacticaladventures.teamtailor.com/jobs/8311973-lead-3d-character-artist,e48fa54d-72db-4111-9ef4-4317207636eb,,SIM,JA-FEITO
teamtailor,twinharbour,HR / People & Culture Generalist,,https://twinharbour.teamtailor.com/jobs/7854278-hr-people-culture-generalist,7430474e-696d-4a3c-824b-1e50afb55a50,,SIM,nova
teamtailor,untoldstdfg1324556,General Application,,https://untoldstdfg1324556.teamtailor.com/jobs/1314008-general-application,13703f2f-836b-4fef-8113-fe19343920e8,,SIM,nova
teamtailor,untoldstdfg1324556,General Application,,https://untoldstdfg1324556.teamtailor.com/jobs/1090591-general-application,5ac395bc-65b2-4134-a0e7-e78dcab5f5c7,,SIM,nova
teamtailor,vinefx,3D Generalist,,https://vinefx.teamtailor.com/jobs/1637991-3d-generalist,5702e448-5332-4958-846f-0b2a1b17c088,,SIM,JA-FEITO
ashby,gardens,Art Lead,United States - Remote (EST - PST),https://jobs.ashbyhq.com/gardens/2002e502-c0b8-498f-a89a-fb3a0087fee9,2002e502-c0b8-498f-a89a-fb3a0087fee9,,nao,JA-FEITO
ashby,seconddinner,"UI/UX Director, Unannounced Super Fun Video Game",Second Dinner (US Remote),https://jobs.ashbyhq.com/seconddinner/36f06b3f-da65-441f-89ba-c92a42de8f69,36f06b3f-da65-441f-89ba-c92a42de8f69,,nao,nova
ashby,stellarentertainment,Associate Art Director,"Guildford, UK",https://jobs.ashbyhq.com/stellarentertainment/2c053416-6eaf-43d7-9932-c3a9eaf9437d,2c053416-6eaf-43d7-9932-c3a9eaf9437d,,nao,JA-FEITO
ashby,stellarentertainment,Associate Technical Director,"Guildford, UK",https://jobs.ashbyhq.com/stellarentertainment/15801e8c-be67-47e4-ad33-32c00964a8a5,15801e8c-be67-47e4-ad33-32c00964a8a5,,nao,nova
ashby,stellarentertainment,Lead UI Artist,"Guildford, UK",https://jobs.ashbyhq.com/stellarentertainment/8125aca5-adc7-4c8d-a720-4df8c98034c8,8125aca5-adc7-4c8d-a720-4df8c98034c8,,nao,nova
ashby,stellarentertainment,Optimisation Engineer,"Guildford, UK",https://jobs.ashbyhq.com/stellarentertainment/6a3006c1-23ee-4f48-a432-009cce2dab87,6a3006c1-23ee-4f48-a432-009cce2dab87,,nao,nova
ashby,stellarentertainment,Rendering Engineer,"Guildford, UK",https://jobs.ashbyhq.com/stellarentertainment/5e067256-96d1-4923-9d48-a920639c9fbe,5e067256-96d1-4923-9d48-a920639c9fbe,,nao,nova
ashby,stellarentertainment,Senior Gameplay Engineer,"Utrecht, NL",https://jobs.ashbyhq.com/stellarentertainment/6d0a7e8e-41de-46a0-9641-c2cc8ed3c188,6d0a7e8e-41de-46a0-9641-c2cc8ed3c188,,nao,nova
ashby,stellarentertainment,Senior Generalist & Physics Engineer,"Guildford, UK",https://jobs.ashbyhq.com/stellarentertainment/02a62eeb-d875-41d7-92ac-3e747b79066f,02a62eeb-d875-41d7-92ac-3e747b79066f,,nao,nova
ashby,stellarentertainment,Senior Systems Engineer,"Guildford, UK",https://jobs.ashbyhq.com/stellarentertainment/b646eb42-f61b-4b63-94b9-5bd6659d4197,b646eb42-f61b-4b63-94b9-5bd6659d4197,,nao,nova
ashby,stellarentertainment,Senior Vehicle Handling Engineer,"Guildford, UK",https://jobs.ashbyhq.com/stellarentertainment/b7ddc70d-4b8d-46cf-864c-3ca364400262,b7ddc70d-4b8d-46cf-864c-3ca364400262,,nao,nova
ashby,stellarentertainment,Systems Engineer,"Guildford, UK",https://jobs.ashbyhq.com/stellarentertainment/0aac38d4-0b75-4e27-b451-7920b28bd6af,0aac38d4-0b75-4e27-b451-7920b28bd6af,,nao,nova
ashby,stellarentertainment,Technical Artist,"Guildford, UK",https://jobs.ashbyhq.com/stellarentertainment/4526ffd2-860e-4e2d-8743-4e637ca0ced6,4526ffd2-860e-4e2d-8743-4e637ca0ced6,,nao,nova
ashby,supercell,"Art Director, Clash of Clans",Helsinki,https://jobs.ashbyhq.com/supercell/f5eddac0-3d89-4224-8301-bde715e2dde2,f5eddac0-3d89-4224-8301-bde715e2dde2,,nao,JA-FEITO
ashby,supercell,"Art Lead, Clash Royale",Shanghai,https://jobs.ashbyhq.com/supercell/8d939573-6cf0-4f7e-91f6-46d0af27728b,8d939573-6cf0-4f7e-91f6-46d0af27728b,,nao,nova
ashby,supercell,"Competitive Experience Manager, Clash Royale",Helsinki,https://jobs.ashbyhq.com/supercell/149e0120-1122-4828-b10e-f3abc26a21b5,149e0120-1122-4828-b10e-f3abc26a21b5,,nao,nova
ashby,supercell,"Competitive Experience Manager, Clash Royale",Helsinki,https://jobs.ashbyhq.com/supercell/b6b6d432-e4dc-41de-a814-7dee7f1d0adc,b6b6d432-e4dc-41de-a814-7dee7f1d0adc,,nao,nova
ashby,supercell,Corporate Brand Manager,Helsinki,https://jobs.ashbyhq.com/supercell/99339e8c-3190-4cfb-a7e4-01f675188597,99339e8c-3190-4cfb-a7e4-01f675188597,,nao,nova
ashby,supercell,Feature Lead,Helsinki,https://jobs.ashbyhq.com/supercell/8d605b68-a90c-472a-837f-697e319fdcb9,8d605b68-a90c-472a-837f-697e319fdcb9,,nao,nova
ashby,supercell,"Game Lead, Boom Beach",London,https://jobs.ashbyhq.com/supercell/ececc5c4-9332-4e3d-9c78-36f59f82644e,ececc5c4-9332-4e3d-9c78-36f59f82644e,,nao,nova
ashby,supercell,"Gameplay Capture & Video Artist, Creative Studio",Helsinki,https://jobs.ashbyhq.com/supercell/a91f0f17-3e71-4767-a448-94bd86dbb525,a91f0f17-3e71-4767-a448-94bd86dbb525,,nao,nova
ashby,supercell,Head of Performance Marketing,London,https://jobs.ashbyhq.com/supercell/4f664144-8f5f-4b80-b3e6-ed59f1814e7e,4f664144-8f5f-4b80-b3e6-ed59f1814e7e,,nao,nova
ashby,supercell,"Live Ops Designer, Brawl Stars",Helsinki,https://jobs.ashbyhq.com/supercell/bba0b240-f0e8-47df-b635-9295536207c8,bba0b240-f0e8-47df-b635-9295536207c8,,nao,nova
ashby,supercell,"Live Ops Designer, Hay Day",Helsinki,https://jobs.ashbyhq.com/supercell/09df5324-2d80-44a0-82ab-df13a7f1c5a7,09df5324-2d80-44a0-82ab-df13a7f1c5a7,,nao,nova
ashby,supercell,MarTech Engineer,Helsinki,https://jobs.ashbyhq.com/supercell/32c51066-9a60-4bc8-8c82-a8f52080c200,32c51066-9a60-4bc8-8c82-a8f52080c200,,nao,nova
ashby,supercell,Marketing Data Science Lead,Helsinki,https://jobs.ashbyhq.com/supercell/fdef9348-750d-4c8f-88b2-517ba4804672,fdef9348-750d-4c8f-88b2-517ba4804672,,nao,nova
ashby,supercell,"Marketing Lead, New Games",London,https://jobs.ashbyhq.com/supercell/22ca1a5d-e0b5-4ed5-8f40-8ae1653bc6a0,22ca1a5d-e0b5-4ed5-8f40-8ae1653bc6a0,,nao,nova
ashby,supercell,"Marketing Manager, Korea",Seoul,https://jobs.ashbyhq.com/supercell/25c49a59-3915-45b4-9389-6e1e4889f29f,25c49a59-3915-45b4-9389-6e1e4889f29f,,nao,nova
ashby,supercell,"Marketing Producer, Clash Royale",Helsinki,https://jobs.ashbyhq.com/supercell/85d37bfd-864e-4d51-8743-f2d9d07fbac1,85d37bfd-864e-4d51-8743-f2d9d07fbac1,,nao,nova
ashby,supercell,"Product Lead, D2C",Helsinki,https://jobs.ashbyhq.com/supercell/2ea14727-3642-4b98-97a4-06d8f63cadce,2ea14727-3642-4b98-97a4-06d8f63cadce,,nao,nova
ashby,supercell,"Product Lead, Game Engine",Helsinki,https://jobs.ashbyhq.com/supercell/ced1857b-2a07-45ee-a8d7-aa784a275ba6,ced1857b-2a07-45ee-a8d7-aa784a275ba6,,nao,nova
ashby,supercell,"Product Lead, Project R.I.S.E",Shanghai,https://jobs.ashbyhq.com/supercell/4dc6b102-5f3f-4211-9f81-646c16f29888,4dc6b102-5f3f-4211-9f81-646c16f29888,,nao,nova
ashby,supercell,"Product Marketing Manager, Brawl Stars",Helsinki,https://jobs.ashbyhq.com/supercell/3e4ade1a-54e5-4776-9c83-e936b34ccd0f,3e4ade1a-54e5-4776-9c83-e936b34ccd0f,,nao,nova
ashby,supercell,"Product Marketing Manager, Hay Day",Helsinki,https://jobs.ashbyhq.com/supercell/25896f6c-f9c6-449d-8abe-69ce7c63fffe,25896f6c-f9c6-449d-8abe-69ce7c63fffe,,nao,nova
ashby,supercell,Quality Engineering Lead,Helsinki,https://jobs.ashbyhq.com/supercell/259aa2ac-cd24-479e-8f63-d4318589cddf,259aa2ac-cd24-479e-8f63-d4318589cddf,,nao,nova
ashby,supercell,Senior Automation Engineer,Helsinki,https://jobs.ashbyhq.com/supercell/b9c005e5-63ae-4a68-94c6-db2ba6e08a9e,b9c005e5-63ae-4a68-94c6-db2ba6e08a9e,,nao,nova
ashby,supercell,"Senior Client Programmer, Project R.I.S.E",Shanghai,https://jobs.ashbyhq.com/supercell/bdc0c3c3-f381-48c7-bcb1-101cc21b1466,bdc0c3c3-f381-48c7-bcb1-101cc21b1466,,nao,nova
ashby,supercell,Senior Cloud Engineer,Helsinki,https://jobs.ashbyhq.com/supercell/fbf26285-b36d-4977-b137-e3264b5a033a,fbf26285-b36d-4977-b137-e3264b5a033a,,nao,nova
ashby,supercell,Senior Engine Programmer,Helsinki,https://jobs.ashbyhq.com/supercell/0c5ef7a2-f039-4ec6-aff5-fc35c79a3ee8,0c5ef7a2-f039-4ec6-aff5-fc35c79a3ee8,,nao,nova
ashby,supercell,"Senior Engine Programmer, Rendering , Clash Royale",Shanghai,https://jobs.ashbyhq.com/supercell/f49ebe91-f999-4f8b-84d1-29c801b38a71,f49ebe91-f999-4f8b-84d1-29c801b38a71,,nao,nova
ashby,supercell,"Senior Game Designer, Project R.I.S.E",Shanghai,https://jobs.ashbyhq.com/supercell/1c446790-5fad-48b4-a194-92a8caaac381,1c446790-5fad-48b4-a194-92a8caaac381,,nao,nova
ashby,supercell,"Senior Level Artist, Project R.I.S.E",Shanghai,https://jobs.ashbyhq.com/supercell/8cb16c25-3e09-4245-96b0-6bab32186181,8cb16c25-3e09-4245-96b0-6bab32186181,,nao,nova
ashby,supercell,"Senior Live Ops Manager, Clash of Clans",Helsinki,https://jobs.ashbyhq.com/supercell/3c2e4e49-4b85-4281-a7e1-1bfddd3dab6f,3c2e4e49-4b85-4281-a7e1-1bfddd3dab6f,,nao,nova
ashby,supercell,Senior Machine Learning Engineer,Helsinki,https://jobs.ashbyhq.com/supercell/afac0f22-9b86-4c60-8fe7-29f0e024126f,afac0f22-9b86-4c60-8fe7-29f0e024126f,,nao,nova
ashby,supercell,"Senior Marketing Manager, EMEA",Berlin,https://jobs.ashbyhq.com/supercell/46fab76c-cd8b-4845-acfd-fa8d322c26c2,46fab76c-cd8b-4845-acfd-fa8d322c26c2,,nao,nova
ashby,supercell,"Senior Product Manager, Live Ops & Monetization, Hay Day",Helsinki,https://jobs.ashbyhq.com/supercell/06058b2e-d65d-4e7f-9217-946ab424c508,06058b2e-d65d-4e7f-9217-946ab424c508,,nao,nova
ashby,supercell,"Senior Product Manager, LiveOps & Monetization, Clash Royale",Helsinki,https://jobs.ashbyhq.com/supercell/2aa24f0b-5f80-48bc-940e-f122184339d7,2aa24f0b-5f80-48bc-940e-f122184339d7,,nao,nova
ashby,supercell,"Senior Programmer, Engine Reliability",London,https://jobs.ashbyhq.com/supercell/1a3b2775-fcd6-4cdf-a6f5-90a6706d030c,1a3b2775-fcd6-4cdf-a6f5-90a6706d030c,,nao,nova
ashby,supercell,"Senior Server Engineer, Brawl Stars",Helsinki,https://jobs.ashbyhq.com/supercell/5e9f01f3-cb0b-4de8-9092-1fda1f67ba1a,5e9f01f3-cb0b-4de8-9092-1fda1f67ba1a,,nao,nova
ashby,supercell,"Senior Software Engineer, Supercell ID (Backend)",Helsinki,https://jobs.ashbyhq.com/supercell/1d91d31a-2022-40a2-ae8f-289decdf2ea4,1d91d31a-2022-40a2-ae8f-289decdf2ea4,,nao,nova
ashby,supercell,"Senior Software Engineer, Supercell ID (Client SDK)",Helsinki,https://jobs.ashbyhq.com/supercell/79044439-beb5-4f7a-9f71-f49d1d93022c,79044439-beb5-4f7a-9f71-f49d1d93022c,,nao,nova
ashby,supercell,Senior Tools Programmer,Helsinki,https://jobs.ashbyhq.com/supercell/79310a4f-67d2-4772-b107-ef7ea4eb106c,79310a4f-67d2-4772-b107-ef7ea4eb106c,,nao,nova
ashby,supercell,Senior UI Artist,Helsinki,https://jobs.ashbyhq.com/supercell/66476c5d-30b6-4772-aa41-94d251e3d73c,66476c5d-30b6-4772-aa41-94d251e3d73c,,nao,nova
ashby,supercell,"Senior UI Designer, Community",Helsinki,https://jobs.ashbyhq.com/supercell/ac462eb1-cbda-4c78-99bf-fcb71f917cc4,ac462eb1-cbda-4c78-99bf-fcb71f917cc4,,nao,nova
ashby,supercell,Team Support,London,https://jobs.ashbyhq.com/supercell/e003151e-ed49-47ca-99d1-8bc4bfd5265e,e003151e-ed49-47ca-99d1-8bc4bfd5265e,,nao,nova
ashby,supercell,"Total Rewards Partner, Equity Compensation",London,https://jobs.ashbyhq.com/supercell/015958ae-38c0-4e9e-8bca-1a6fccdabd7f,015958ae-38c0-4e9e-8bca-1a6fccdabd7f,,nao,nova
ashby,supercell,"UX Designer, LiveOps Tooling",Helsinki,https://jobs.ashbyhq.com/supercell/d65a9741-cf71-4065-a2cc-bf3780ee7ee5,d65a9741-cf71-4065-a2cc-bf3780ee7ee5,,nao,nova
ashby,supercell,Unlisted TEST job - do not delete,Helsinki,https://jobs.ashbyhq.com/supercell/3a4df0b3-7d96-4589-88c0-4bd70aeaba44,3a4df0b3-7d96-4589-88c0-4bd70aeaba44,,nao,nova
ashby,thatgamecompany,Brand Intern-Japan,Japan,https://jobs.ashbyhq.com/thatgamecompany/9ec1e441-b05a-4a00-a5ff-168eed66483f,9ec1e441-b05a-4a00-a5ff-168eed66483f,,nao,nova
ashby,thatgamecompany,Brand Intern-Vietnam,Remote - Vietnam,https://jobs.ashbyhq.com/thatgamecompany/167df23d-5a11-4527-bd32-230174522741,167df23d-5a11-4527-bd32-230174522741,,nao,nova
ashby,thatgamecompany,Brand Manager - China,China - Shanghai,https://jobs.ashbyhq.com/thatgamecompany/8059993e-f02e-48d7-a28a-24d6bf6e5d18,8059993e-f02e-48d7-a28a-24d6bf6e5d18,,nao,nova
ashby,thatgamecompany,Brand Marketing Partner,Remote - US,https://jobs.ashbyhq.com/thatgamecompany/cbe0c9ca-56fa-420e-8781-a8f90f415b9c,cbe0c9ca-56fa-420e-8781-a8f90f415b9c,,nao,nova
ashby,thatgamecompany,Brand Publishing Manager – Sky China,China - Shanghai,https://jobs.ashbyhq.com/thatgamecompany/ff5cd7cb-ed3e-4741-b863-d34b194333cd,ff5cd7cb-ed3e-4741-b863-d34b194333cd,,nao,nova
ashby,thatgamecompany,Build Engineer,Remote - US,https://jobs.ashbyhq.com/thatgamecompany/c89ddd00-9e03-44a0-b78f-1183a95b8632,c89ddd00-9e03-44a0-b78f-1183a95b8632,,nao,nova
ashby,thatgamecompany,Content & Creator Program Manager - Japan / ★ソーシャル・コンテンツストラテジスト,Japan,https://jobs.ashbyhq.com/thatgamecompany/2ab99c73-084c-4ce2-888b-6b7a9be3f47b,2ab99c73-084c-4ce2-888b-6b7a9be3f47b,,nao,nova
ashby,thatgamecompany,DevOps Engineer - China,China - Shanghai,https://jobs.ashbyhq.com/thatgamecompany/cf807dff-610b-4936-a1c5-1ed5d5c2a25a,cf807dff-610b-4936-a1c5-1ed5d5c2a25a,,nao,nova
ashby,thatgamecompany,Full-stack Engineer (AI application focused) - China,China - Shanghai,https://jobs.ashbyhq.com/thatgamecompany/d047829e-50aa-4b39-8b9a-f099b6215431,d047829e-50aa-4b39-8b9a-f099b6215431,,nao,nova
ashby,thatgamecompany,Gameplay Engineer,Remote - US,https://jobs.ashbyhq.com/thatgamecompany/b1a491f9-fb8f-44fa-a511-818525dee8a9,b1a491f9-fb8f-44fa-a511-818525dee8a9,,nao,nova
ashby,thatgamecompany,General - Art,Remote - US,https://jobs.ashbyhq.com/thatgamecompany/ea5b0730-cb40-4e87-a0dd-f9d43f96ec3f,ea5b0730-cb40-4e87-a0dd-f9d43f96ec3f,,nao,nova
ashby,thatgamecompany,General - Design,Remote - US,https://jobs.ashbyhq.com/thatgamecompany/1dbe6251-7e30-42b8-8d4f-40a14bc35f26,1dbe6251-7e30-42b8-8d4f-40a14bc35f26,,nao,nova
ashby,thatgamecompany,General - Growth,Other,https://jobs.ashbyhq.com/thatgamecompany/fe8d60f0-d85a-452f-8bfa-bbf14a849469,fe8d60f0-d85a-452f-8bfa-bbf14a849469,,nao,nova
ashby,thatgamecompany,General Engineer Intern - 工程实习生,China - Shanghai,https://jobs.ashbyhq.com/thatgamecompany/23933b1a-7800-40c0-ac32-99a05b1ebf94,23933b1a-7800-40c0-ac32-99a05b1ebf94,,nao,nova
ashby,thatgamecompany,IP & Experiential Marketing Manager,China - Shanghai,https://jobs.ashbyhq.com/thatgamecompany/42d41ab1-ba42-4fbb-abda-36ec3c9fe903,42d41ab1-ba42-4fbb-abda-36ec3c9fe903,,nao,nova
ashby,thatgamecompany,Japan Community Manager,Other,https://jobs.ashbyhq.com/thatgamecompany/7401ca29-6cc7-4248-adee-a2b1ce57ba40,7401ca29-6cc7-4248-adee-a2b1ce57ba40,,nao,nova
ashby,thatgamecompany,Marketing Lead - Europe,Remote - Europe (London),https://jobs.ashbyhq.com/thatgamecompany/a32f02cb-b131-44bc-a16c-9fedfb4de273,a32f02cb-b131-44bc-a16c-9fedfb4de273,,nao,nova
ashby,thatgamecompany,Project Manager,China - Shanghai,https://jobs.ashbyhq.com/thatgamecompany/dc055d90-650c-4fba-99e8-0c4ce1727e3f,dc055d90-650c-4fba-99e8-0c4ce1727e3f,,nao,nova
ashby,thatgamecompany,"Project Manager, Growth",China - Shanghai,https://jobs.ashbyhq.com/thatgamecompany/9cb20d89-2e0b-4f48-99c9-c7c65e222f63,9cb20d89-2e0b-4f48-99c9-c7c65e222f63,,nao,nova
ashby,thatgamecompany,"Regional Creative Lead, NA, EMEA & LATAM",Remote - US,https://jobs.ashbyhq.com/thatgamecompany/d59e3310-c888-48cf-bccb-5c9228a7354e,d59e3310-c888-48cf-bccb-5c9228a7354e,,nao,nova
ashby,thatgamecompany,Senior Backend Engineer - China,China - Shanghai,https://jobs.ashbyhq.com/thatgamecompany/ea25d496-8b12-4dbd-9be4-daa4abdd12d8,ea25d496-8b12-4dbd-9be4-daa4abdd12d8,,nao,nova
ashby,thatgamecompany,Senior Brand Creative Manager,Other,https://jobs.ashbyhq.com/thatgamecompany/32669585-1e57-4368-bee2-373b5499835d,32669585-1e57-4368-bee2-373b5499835d,,nao,nova
ashby,thatgamecompany,Senior Brand Marketing Manager,Remote - US,https://jobs.ashbyhq.com/thatgamecompany/9e655591-0b0c-419b-85a6-456a55a090aa,9e655591-0b0c-419b-85a6-456a55a090aa,,nao,nova
ashby,thatgamecompany,Senior Content Creative,Other,https://jobs.ashbyhq.com/thatgamecompany/ae7f9b00-a6c4-4473-a6a0-bc21eea9a194,ae7f9b00-a6c4-4473-a6a0-bc21eea9a194,,nao,nova
ashby,thatgamecompany,Senior Data Analyst,Remote - US,https://jobs.ashbyhq.com/thatgamecompany/72e1e06e-e50f-42b2-bc76-10f3d526b826,72e1e06e-e50f-42b2-bc76-10f3d526b826,,nao,nova
ashby,thatgamecompany,Senior Game Producer (Sky),Remote - US,https://jobs.ashbyhq.com/thatgamecompany/44e040d7-cf54-40f5-a2e7-114c8b4e3e46,44e040d7-cf54-40f5-a2e7-114c8b4e3e46,,nao,nova
ashby,thatgamecompany,Senior Gameplay Engineer,China - Shanghai,https://jobs.ashbyhq.com/thatgamecompany/8c043790-fb7b-4036-b9f2-ba42d992949d,8c043790-fb7b-4036-b9f2-ba42d992949d,,nao,nova
ashby,thatgamecompany,"Senior Graphics Engineer,Shanghai",China - Shanghai,https://jobs.ashbyhq.com/thatgamecompany/d46f55db-b759-478c-926a-03136d15f3a1,d46f55db-b759-478c-926a-03136d15f3a1,,nao,nova
ashby,thatgamecompany,Senior Machine Learning Engineer,Remote - US,https://jobs.ashbyhq.com/thatgamecompany/6eb64738-c5cf-43a7-852e-fac538ed5759,6eb64738-c5cf-43a7-852e-fac538ed5759,,nao,nova
ashby,thatgamecompany,Senior/Principal Graphics Engineer,Remote - US,https://jobs.ashbyhq.com/thatgamecompany/d5e5b4f5-9aa4-45d9-ab87-73f534472aac,d5e5b4f5-9aa4-45d9-ab87-73f534472aac,,nao,nova
ashby,thatgamecompany,Social Media Operation Intern - 新媒体运营实习生,China - Shanghai,https://jobs.ashbyhq.com/thatgamecompany/ab5224b7-e0b7-4f29-bef4-3ca48292071e,ab5224b7-e0b7-4f29-bef4-3ca48292071e,,nao,nova
